prov,dist,hu0,hu,pgma,fpcode,fptype,cqty,cmth,cmthid,cyr,fptyper
Luapula,Mansa,403000,Mansa DHO,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403000,Mansa DHO,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0012,Medroxyprogesterone Acetate 10Mg Tabs -  -,0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",40,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",150,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403000,Mansa DHO,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403000,Mansa DHO,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",100,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",101,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",2,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",20,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",8,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",60,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",30,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403000,Mansa DHO,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403000,Mansa DHO,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",2,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",100,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403000,Mansa DHO,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403000,Mansa DHO,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",60,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403026,Mano Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403087,Mansa District Hospital,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403087,Mansa District Hospital,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403087,Mansa District Hospital,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403087,Mansa District Hospital,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",50,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403087,Mansa District Hospital,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403087,Mansa District Hospital,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403000,Mansa DHO,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",1200,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403000,Mansa DHO,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",30,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",80,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403012,Mansa Central Urban Clinic,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",200,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403058,Malamba Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-01-01T00:00:00Z,1,2021,Injection
Luapula,Mansa,403058,Malamba Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",20,2021-01-01T00:00:00Z,1,2021,Injection
Luapula,Mansa,403058,Malamba Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-01-01T00:00:00Z,1,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0009,"Medroxyprogesterone Acetate 150mg, pwdr for injection Injectable 150Mg/ml -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",30,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0009,"Medroxyprogesterone Acetate 150mg, pwdr for injection Injectable 150Mg/ml -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403058,Malamba Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403058,Malamba Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",20,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403058,Malamba Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403058,Malamba Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403058,Malamba Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403058,Malamba Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0009,"Medroxyprogesterone Acetate 150mg, pwdr for injection Injectable 150Mg/ml -",0,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",2,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403060,Masaba Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403060,Masaba Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403060,Masaba Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0009,"Medroxyprogesterone Acetate 150mg, pwdr for injection Injectable 150Mg/ml -",0,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403060,Masaba Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403060,Masaba Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403060,Masaba Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",20,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0009,"Medroxyprogesterone Acetate 150mg, pwdr for injection Injectable 150Mg/ml -",0,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403060,Masaba Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403060,Masaba Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403060,Masaba Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0009,"Medroxyprogesterone Acetate 150mg, pwdr for injection Injectable 150Mg/ml -",0,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403001,Mansa General Hospital,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",40,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403027,Mantumbusa Rural Health Center,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403047,Mashimi Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-12-01T00:00:00Z,12,2021,Injection
